VALUE,ZONE_NAME,ESP_Name,ESP_LF,ESPLF_Name,ZONE_NAME_ENC,ESP_Name_ENC,ESPLF_Name_ENC
6637,Mogollon Rim,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,9,Wetland Herb,36,421,7
6638,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Woodland,0,Undetermined,36,425,1
6639,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Woodland,1,Sparsely Vegetated,36,425,0
6640,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Woodland,2,Upland Herb,36,425,3
6641,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Woodland,3,Upland Shrub,36,425,4
6642,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Woodland,4,Upland Woodland,36,425,5
6643,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Woodland,5,Upland Forest,36,425,2
6644,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Woodland,6,Wetland Shrub-Herb,36,425,9
6645,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Woodland,7,Wetland Forest,36,425,6
6646,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Woodland,8,Wetland Shrub,36,425,8
6647,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Woodland,9,Wetland Herb,36,425,7
6648,Mogollon Rim,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,0,Undetermined,36,369,1
6649,Mogollon Rim,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,1,Sparsely Vegetated,36,369,0
6650,Mogollon Rim,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,2,Upland Herb,36,369,3
6651,Mogollon Rim,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,3,Upland Shrub,36,369,4
6652,Mogollon Rim,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,4,Upland Woodland,36,369,5
6653,Mogollon Rim,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,5,Upland Forest,36,369,2
6654,Mogollon Rim,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,6,Wetland Shrub-Herb,36,369,9
6655,Mogollon Rim,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,7,Wetland Forest,36,369,6
6656,Mogollon Rim,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,9,Wetland Herb,36,369,7
6657,Mogollon Rim,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,0,Undetermined,36,370,1
6658,Mogollon Rim,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,1,Sparsely Vegetated,36,370,0
6659,Mogollon Rim,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,3,Upland Shrub,36,370,4
6660,Mogollon Rim,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,4,Upland Woodland,36,370,5
6661,Mogollon Rim,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,5,Upland Forest,36,370,2
6662,Mogollon Rim,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,7,Wetland Forest,36,370,6
6663,Mogollon Rim,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,8,Wetland Shrub,36,370,8
6664,Mogollon Rim,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,1,Sparsely Vegetated,36,371,0
6665,Mogollon Rim,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,4,Upland Woodland,36,371,5
6666,Mogollon Rim,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,5,Upland Forest,36,371,2
6667,Mogollon Rim,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,0,Undetermined,36,231,1
6668,Mogollon Rim,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,1,Sparsely Vegetated,36,231,0
6669,Mogollon Rim,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,4,Upland Woodland,36,231,5
6670,Mogollon Rim,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,5,Upland Forest,36,231,2
6671,Mogollon Rim,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,7,Wetland Forest,36,231,6
6672,Mogollon Rim,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,8,Wetland Shrub,36,231,8
6673,Mogollon Rim,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,9,Wetland Herb,36,231,7
6674,Mogollon Rim,Colorado Plateau Mixed Low Sagebrush Shrubland,1,Sparsely Vegetated,36,151,0
6675,Mogollon Rim,Colorado Plateau Mixed Low Sagebrush Shrubland,2,Upland Herb,36,151,3
6676,Mogollon Rim,Colorado Plateau Mixed Low Sagebrush Shrubland,3,Upland Shrub,36,151,4
6677,Mogollon Rim,Colorado Plateau Mixed Low Sagebrush Shrubland,4,Upland Woodland,36,151,5
6678,Mogollon Rim,Colorado Plateau Mixed Low Sagebrush Shrubland,5,Upland Forest,36,151,2
6679,Mogollon Rim,Chihuahuan Creosotebush Desert Scrub,1,Sparsely Vegetated,36,141,0
6680,Mogollon Rim,Chihuahuan Creosotebush Desert Scrub,3,Upland Shrub,36,141,4
6681,Mogollon Rim,Chihuahuan Creosotebush Desert Scrub,4,Upland Woodland,36,141,5
6682,Mogollon Rim,Chihuahuan Mixed Salt Desert Scrub,1,Sparsely Vegetated,36,145,0
6683,Mogollon Rim,Chihuahuan Mixed Salt Desert Scrub,3,Upland Shrub,36,145,4
6684,Mogollon Rim,Chihuahuan Succulent Desert Scrub,1,Sparsely Vegetated,36,148,0
6685,Mogollon Rim,Chihuahuan Succulent Desert Scrub,3,Upland Shrub,36,148,4
6686,Mogollon Rim,Chihuahuan Succulent Desert Scrub,4,Upland Woodland,36,148,5
6687,Mogollon Rim,Colorado Plateau Blackbrush-Mormon-tea Shrubland,0,Undetermined,36,150,1
6688,Mogollon Rim,Colorado Plateau Blackbrush-Mormon-tea Shrubland,1,Sparsely Vegetated,36,150,0
6689,Mogollon Rim,Colorado Plateau Blackbrush-Mormon-tea Shrubland,2,Upland Herb,36,150,3
6690,Mogollon Rim,Colorado Plateau Blackbrush-Mormon-tea Shrubland,3,Upland Shrub,36,150,4
6691,Mogollon Rim,Colorado Plateau Blackbrush-Mormon-tea Shrubland,4,Upland Woodland,36,150,5
6692,Mogollon Rim,Colorado Plateau Blackbrush-Mormon-tea Shrubland,5,Upland Forest,36,150,2
6693,Mogollon Rim,Great Basin Xeric Mixed Sagebrush Shrubland,1,Sparsely Vegetated,36,198,0
6694,Mogollon Rim,Great Basin Xeric Mixed Sagebrush Shrubland,3,Upland Shrub,36,198,4
6695,Mogollon Rim,Inter-Mountain Basins Big Sagebrush Shrubland,0,Undetermined,36,232,1
6696,Mogollon Rim,Inter-Mountain Basins Big Sagebrush Shrubland,1,Sparsely Vegetated,36,232,0
6697,Mogollon Rim,Inter-Mountain Basins Big Sagebrush Shrubland,2,Upland Herb,36,232,3
6698,Mogollon Rim,Inter-Mountain Basins Big Sagebrush Shrubland,3,Upland Shrub,36,232,4
6699,Mogollon Rim,Inter-Mountain Basins Big Sagebrush Shrubland,4,Upland Woodland,36,232,5
6700,Mogollon Rim,Inter-Mountain Basins Big Sagebrush Shrubland,5,Upland Forest,36,232,2
6701,Mogollon Rim,Inter-Mountain Basins Big Sagebrush Shrubland,6,Wetland Shrub-Herb,36,232,9
6702,Mogollon Rim,Inter-Mountain Basins Big Sagebrush Shrubland,7,Wetland Forest,36,232,6
6703,Mogollon Rim,Inter-Mountain Basins Big Sagebrush Shrubland,8,Wetland Shrub,36,232,8
6704,Mogollon Rim,Inter-Mountain Basins Big Sagebrush Shrubland,9,Wetland Herb,36,232,7
6705,Mogollon Rim,Inter-Mountain Basins Mixed Salt Desert Scrub,0,Undetermined,36,238,1
6706,Mogollon Rim,Inter-Mountain Basins Mixed Salt Desert Scrub,1,Sparsely Vegetated,36,238,0
6707,Mogollon Rim,Inter-Mountain Basins Mixed Salt Desert Scrub,2,Upland Herb,36,238,3
6708,Mogollon Rim,Inter-Mountain Basins Mixed Salt Desert Scrub,3,Upland Shrub,36,238,4
6709,Mogollon Rim,Inter-Mountain Basins Mixed Salt Desert Scrub,4,Upland Woodland,36,238,5
6710,Mogollon Rim,Inter-Mountain Basins Mixed Salt Desert Scrub,5,Upland Forest,36,238,2
6711,Mogollon Rim,Inter-Mountain Basins Mixed Salt Desert Scrub,6,Wetland Shrub-Herb,36,238,9
6712,Mogollon Rim,Inter-Mountain Basins Mixed Salt Desert Scrub,7,Wetland Forest,36,238,6
6713,Mogollon Rim,Inter-Mountain Basins Mixed Salt Desert Scrub,8,Wetland Shrub,36,238,8
6714,Mogollon Rim,Inter-Mountain Basins Mixed Salt Desert Scrub,9,Wetland Herb,36,238,7
6715,Mogollon Rim,Mojave Mid-Elevation Mixed Desert Scrub,0,Undetermined,36,282,1
6716,Mogollon Rim,Mojave Mid-Elevation Mixed Desert Scrub,1,Sparsely Vegetated,36,282,0
6717,Mogollon Rim,Mojave Mid-Elevation Mixed Desert Scrub,2,Upland Herb,36,282,3
6718,Mogollon Rim,Mojave Mid-Elevation Mixed Desert Scrub,3,Upland Shrub,36,282,4
6719,Mogollon Rim,Mojave Mid-Elevation Mixed Desert Scrub,4,Upland Woodland,36,282,5
6720,Mogollon Rim,Mojave Mid-Elevation Mixed Desert Scrub,5,Upland Forest,36,282,2
6721,Mogollon Rim,Mojave Mid-Elevation Mixed Desert Scrub,6,Wetland Shrub-Herb,36,282,9
6722,Mogollon Rim,Mojave Mid-Elevation Mixed Desert Scrub,7,Wetland Forest,36,282,6
6723,Mogollon Rim,Mojave Mid-Elevation Mixed Desert Scrub,8,Wetland Shrub,36,282,8
6724,Mogollon Rim,Mojave Mid-Elevation Mixed Desert Scrub,9,Wetland Herb,36,282,7
6725,Mogollon Rim,Rocky Mountain Lower Montane-Foothill Shrubland,0,Undetermined,36,366,1
6726,Mogollon Rim,Rocky Mountain Lower Montane-Foothill Shrubland,1,Sparsely Vegetated,36,366,0
6727,Mogollon Rim,Rocky Mountain Lower Montane-Foothill Shrubland,2,Upland Herb,36,366,3
6728,Mogollon Rim,Rocky Mountain Lower Montane-Foothill Shrubland,3,Upland Shrub,36,366,4
6729,Mogollon Rim,Rocky Mountain Lower Montane-Foothill Shrubland,4,Upland Woodland,36,366,5
6730,Mogollon Rim,Rocky Mountain Lower Montane-Foothill Shrubland,5,Upland Forest,36,366,2
6731,Mogollon Rim,Rocky Mountain Lower Montane-Foothill Shrubland,6,Wetland Shrub-Herb,36,366,9
6732,Mogollon Rim,Rocky Mountain Lower Montane-Foothill Shrubland,9,Wetland Herb,36,366,7
6733,Mogollon Rim,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,0,Undetermined,36,377,1
6734,Mogollon Rim,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,1,Sparsely Vegetated,36,377,0
6735,Mogollon Rim,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,2,Upland Herb,36,377,3
6736,Mogollon Rim,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,3,Upland Shrub,36,377,4
6737,Mogollon Rim,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,4,Upland Woodland,36,377,5
6738,Mogollon Rim,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,5,Upland Forest,36,377,2
6739,Mogollon Rim,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,6,Wetland Shrub-Herb,36,377,9
6740,Mogollon Rim,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,7,Wetland Forest,36,377,6
6741,Mogollon Rim,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,8,Wetland Shrub,36,377,8
6742,Mogollon Rim,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,9,Wetland Herb,36,377,7
6743,Mogollon Rim,Sonora-Mojave Mixed Salt Desert Scrub,1,Sparsely Vegetated,36,378,0
6744,Mogollon Rim,Sonora-Mojave Mixed Salt Desert Scrub,3,Upland Shrub,36,378,4
6745,Mogollon Rim,Sonoran Mid-Elevation Desert Scrub,0,Undetermined,36,381,1
6746,Mogollon Rim,Sonoran Mid-Elevation Desert Scrub,1,Sparsely Vegetated,36,381,0
6747,Mogollon Rim,Sonoran Mid-Elevation Desert Scrub,2,Upland Herb,36,381,3
6748,Mogollon Rim,Sonoran Mid-Elevation Desert Scrub,3,Upland Shrub,36,381,4
6749,Mogollon Rim,Sonoran Mid-Elevation Desert Scrub,4,Upland Woodland,36,381,5
6750,Mogollon Rim,Sonoran Mid-Elevation Desert Scrub,5,Upland Forest,36,381,2
6751,Mogollon Rim,Sonoran Mid-Elevation Desert Scrub,6,Wetland Shrub-Herb,36,381,9
6752,Mogollon Rim,Sonoran Mid-Elevation Desert Scrub,7,Wetland Forest,36,381,6
6753,Mogollon Rim,Sonoran Mid-Elevation Desert Scrub,8,Wetland Shrub,36,381,8
6754,Mogollon Rim,Sonoran Mid-Elevation Desert Scrub,9,Wetland Herb,36,381,7
6755,Mogollon Rim,Southern Colorado Plateau Sand Shrubland,1,Sparsely Vegetated,36,413,0
6756,Mogollon Rim,Southern Colorado Plateau Sand Shrubland,2,Upland Herb,36,413,3
6757,Mogollon Rim,Southern Colorado Plateau Sand Shrubland,3,Upland Shrub,36,413,4
6758,Mogollon Rim,Southern Colorado Plateau Sand Shrubland,4,Upland Woodland,36,413,5
6759,Mogollon Rim,Apacherian-Chihuahuan Mesquite Upland Scrub,0,Undetermined,36,86,1
6760,Mogollon Rim,Apacherian-Chihuahuan Mesquite Upland Scrub,1,Sparsely Vegetated,36,86,0
6761,Mogollon Rim,Apacherian-Chihuahuan Mesquite Upland Scrub,2,Upland Herb,36,86,3
6762,Mogollon Rim,Apacherian-Chihuahuan Mesquite Upland Scrub,3,Upland Shrub,36,86,4
6763,Mogollon Rim,Apacherian-Chihuahuan Mesquite Upland Scrub,4,Upland Woodland,36,86,5
6764,Mogollon Rim,Apacherian-Chihuahuan Mesquite Upland Scrub,5,Upland Forest,36,86,2
6765,Mogollon Rim,Apacherian-Chihuahuan Mesquite Upland Scrub,6,Wetland Shrub-Herb,36,86,9
6766,Mogollon Rim,Apacherian-Chihuahuan Mesquite Upland Scrub,7,Wetland Forest,36,86,6
6767,Mogollon Rim,Apacherian-Chihuahuan Mesquite Upland Scrub,8,Wetland Shrub,36,86,8
6768,Mogollon Rim,Apacherian-Chihuahuan Mesquite Upland Scrub,9,Wetland Herb,36,86,7
6769,Mogollon Rim,Chihuahuan Mixed Desert and Thorn Scrub,0,Undetermined,36,144,1
6770,Mogollon Rim,Chihuahuan Mixed Desert and Thorn Scrub,1,Sparsely Vegetated,36,144,0
6771,Mogollon Rim,Chihuahuan Mixed Desert and Thorn Scrub,2,Upland Herb,36,144,3
6772,Mogollon Rim,Chihuahuan Mixed Desert and Thorn Scrub,3,Upland Shrub,36,144,4
6773,Mogollon Rim,Chihuahuan Mixed Desert and Thorn Scrub,4,Upland Woodland,36,144,5
6774,Mogollon Rim,Chihuahuan Mixed Desert and Thorn Scrub,5,Upland Forest,36,144,2
6775,Mogollon Rim,Chihuahuan Mixed Desert and Thorn Scrub,6,Wetland Shrub-Herb,36,144,9
6776,Mogollon Rim,Chihuahuan Mixed Desert and Thorn Scrub,7,Wetland Forest,36,144,6
6777,Mogollon Rim,Chihuahuan Mixed Desert and Thorn Scrub,8,Wetland Shrub,36,144,8
6778,Mogollon Rim,Chihuahuan Mixed Desert and Thorn Scrub,9,Wetland Herb,36,144,7
6779,Mogollon Rim,Colorado Plateau Pinyon-Juniper Shrubland,0,Undetermined,36,152,1
6780,Mogollon Rim,Colorado Plateau Pinyon-Juniper Shrubland,1,Sparsely Vegetated,36,152,0
6781,Mogollon Rim,Colorado Plateau Pinyon-Juniper Shrubland,2,Upland Herb,36,152,3
6782,Mogollon Rim,Colorado Plateau Pinyon-Juniper Shrubland,3,Upland Shrub,36,152,4
6783,Mogollon Rim,Colorado Plateau Pinyon-Juniper Shrubland,4,Upland Woodland,36,152,5
6784,Mogollon Rim,Colorado Plateau Pinyon-Juniper Shrubland,5,Upland Forest,36,152,2
6785,Mogollon Rim,Mogollon Chaparral,0,Undetermined,36,281,1
6786,Mogollon Rim,Mogollon Chaparral,1,Sparsely Vegetated,36,281,0
6787,Mogollon Rim,Mogollon Chaparral,2,Upland Herb,36,281,3
6788,Mogollon Rim,Mogollon Chaparral,3,Upland Shrub,36,281,4
6789,Mogollon Rim,Mogollon Chaparral,4,Upland Woodland,36,281,5
6790,Mogollon Rim,Mogollon Chaparral,5,Upland Forest,36,281,2
6791,Mogollon Rim,Mogollon Chaparral,6,Wetland Shrub-Herb,36,281,9
6792,Mogollon Rim,Mogollon Chaparral,7,Wetland Forest,36,281,6
6793,Mogollon Rim,Mogollon Chaparral,8,Wetland Shrub,36,281,8
6794,Mogollon Rim,Mogollon Chaparral,9,Wetland Herb,36,281,7
6795,Mogollon Rim,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,0,Undetermined,36,364,1
6796,Mogollon Rim,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,1,Sparsely Vegetated,36,364,0
6797,Mogollon Rim,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,2,Upland Herb,36,364,3
6798,Mogollon Rim,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,3,Upland Shrub,36,364,4
6799,Mogollon Rim,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,4,Upland Woodland,36,364,5
6800,Mogollon Rim,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,5,Upland Forest,36,364,2
6801,Mogollon Rim,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,6,Wetland Shrub-Herb,36,364,9
6802,Mogollon Rim,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,7,Wetland Forest,36,364,6
6803,Mogollon Rim,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,8,Wetland Shrub,36,364,8
6804,Mogollon Rim,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,9,Wetland Herb,36,364,7
6805,Mogollon Rim,Sonora-Mojave Semi-Desert Chaparral,3,Upland Shrub,36,379,4
6806,Mogollon Rim,Sonoran Paloverde-Mixed Cacti Desert Scrub,0,Undetermined,36,382,1
6807,Mogollon Rim,Sonoran Paloverde-Mixed Cacti Desert Scrub,1,Sparsely Vegetated,36,382,0
6808,Mogollon Rim,Sonoran Paloverde-Mixed Cacti Desert Scrub,2,Upland Herb,36,382,3
6809,Mogollon Rim,Sonoran Paloverde-Mixed Cacti Desert Scrub,3,Upland Shrub,36,382,4
6810,Mogollon Rim,Sonoran Paloverde-Mixed Cacti Desert Scrub,4,Upland Woodland,36,382,5
6811,Mogollon Rim,Sonoran Paloverde-Mixed Cacti Desert Scrub,5,Upland Forest,36,382,2
6812,Mogollon Rim,Sonoran Paloverde-Mixed Cacti Desert Scrub,6,Wetland Shrub-Herb,36,382,9
6813,Mogollon Rim,Sonoran Paloverde-Mixed Cacti Desert Scrub,7,Wetland Forest,36,382,6
6814,Mogollon Rim,Sonoran Paloverde-Mixed Cacti Desert Scrub,8,Wetland Shrub,36,382,8
6815,Mogollon Rim,Sonoran Paloverde-Mixed Cacti Desert Scrub,9,Wetland Herb,36,382,7
6816,Mogollon Rim,Inter-Mountain Basins Juniper Savanna,0,Undetermined,36,236,1
6817,Mogollon Rim,Inter-Mountain Basins Juniper Savanna,1,Sparsely Vegetated,36,236,0
6818,Mogollon Rim,Inter-Mountain Basins Juniper Savanna,2,Upland Herb,36,236,3
6819,Mogollon Rim,Inter-Mountain Basins Juniper Savanna,3,Upland Shrub,36,236,4
6820,Mogollon Rim,Inter-Mountain Basins Juniper Savanna,4,Upland Woodland,36,236,5
6821,Mogollon Rim,Inter-Mountain Basins Juniper Savanna,5,Upland Forest,36,236,2
6822,Mogollon Rim,Inter-Mountain Basins Juniper Savanna,6,Wetland Shrub-Herb,36,236,9
6823,Mogollon Rim,Inter-Mountain Basins Juniper Savanna,7,Wetland Forest,36,236,6
6824,Mogollon Rim,Inter-Mountain Basins Juniper Savanna,8,Wetland Shrub,36,236,8
6825,Mogollon Rim,Inter-Mountain Basins Juniper Savanna,9,Wetland Herb,36,236,7
6826,Mogollon Rim,Madrean Juniper Savanna,0,Undetermined,36,261,1
6827,Mogollon Rim,Madrean Juniper Savanna,1,Sparsely Vegetated,36,261,0
6828,Mogollon Rim,Madrean Juniper Savanna,2,Upland Herb,36,261,3
6829,Mogollon Rim,Madrean Juniper Savanna,3,Upland Shrub,36,261,4
6830,Mogollon Rim,Madrean Juniper Savanna,4,Upland Woodland,36,261,5
6831,Mogollon Rim,Madrean Juniper Savanna,5,Upland Forest,36,261,2
6832,Mogollon Rim,Madrean Juniper Savanna,6,Wetland Shrub-Herb,36,261,9
6833,Mogollon Rim,Madrean Juniper Savanna,7,Wetland Forest,36,261,6
6834,Mogollon Rim,Madrean Juniper Savanna,8,Wetland Shrub,36,261,8
6835,Mogollon Rim,Madrean Juniper Savanna,9,Wetland Herb,36,261,7
6836,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Savanna,0,Undetermined,36,424,1
6837,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Savanna,1,Sparsely Vegetated,36,424,0
6838,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Savanna,2,Upland Herb,36,424,3
6839,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Savanna,3,Upland Shrub,36,424,4
6840,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Savanna,4,Upland Woodland,36,424,5
6841,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Savanna,5,Upland Forest,36,424,2
6842,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Savanna,6,Wetland Shrub-Herb,36,424,9
6843,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Savanna,7,Wetland Forest,36,424,6
6844,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Savanna,8,Wetland Shrub,36,424,8
6845,Mogollon Rim,Southern Rocky Mountain Ponderosa Pine Savanna,9,Wetland Herb,36,424,7
6846,Mogollon Rim,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,0,Undetermined,36,87,1
6847,Mogollon Rim,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,1,Sparsely Vegetated,36,87,0
6848,Mogollon Rim,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,2,Upland Herb,36,87,3
6849,Mogollon Rim,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,3,Upland Shrub,36,87,4
6850,Mogollon Rim,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,4,Upland Woodland,36,87,5
6851,Mogollon Rim,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,5,Upland Forest,36,87,2
6852,Mogollon Rim,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,6,Wetland Shrub-Herb,36,87,9
6853,Mogollon Rim,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,7,Wetland Forest,36,87,6
6854,Mogollon Rim,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,8,Wetland Shrub,36,87,8
6855,Mogollon Rim,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,9,Wetland Herb,36,87,7
6856,Mogollon Rim,Inter-Mountain Basins Semi-Desert Shrub-Steppe,0,Undetermined,36,242,1
6857,Mogollon Rim,Inter-Mountain Basins Semi-Desert Shrub-Steppe,1,Sparsely Vegetated,36,242,0
6858,Mogollon Rim,Inter-Mountain Basins Semi-Desert Shrub-Steppe,2,Upland Herb,36,242,3
6859,Mogollon Rim,Inter-Mountain Basins Semi-Desert Shrub-Steppe,3,Upland Shrub,36,242,4
6860,Mogollon Rim,Inter-Mountain Basins Semi-Desert Shrub-Steppe,4,Upland Woodland,36,242,5
6861,Mogollon Rim,Inter-Mountain Basins Semi-Desert Shrub-Steppe,5,Upland Forest,36,242,2
6862,Mogollon Rim,Inter-Mountain Basins Semi-Desert Shrub-Steppe,6,Wetland Shrub-Herb,36,242,9
6863,Mogollon Rim,Inter-Mountain Basins Semi-Desert Shrub-Steppe,7,Wetland Forest,36,242,6
6864,Mogollon Rim,Inter-Mountain Basins Semi-Desert Shrub-Steppe,8,Wetland Shrub,36,242,8
6865,Mogollon Rim,Inter-Mountain Basins Semi-Desert Shrub-Steppe,9,Wetland Herb,36,242,7
6866,Mogollon Rim,Inter-Mountain Basins Semi-Desert Grassland,0,Undetermined,36,241,1
6867,Mogollon Rim,Inter-Mountain Basins Semi-Desert Grassland,1,Sparsely Vegetated,36,241,0
6868,Mogollon Rim,Inter-Mountain Basins Semi-Desert Grassland,2,Upland Herb,36,241,3
6869,Mogollon Rim,Inter-Mountain Basins Semi-Desert Grassland,3,Upland Shrub,36,241,4
6870,Mogollon Rim,Inter-Mountain Basins Semi-Desert Grassland,4,Upland Woodland,36,241,5
6871,Mogollon Rim,Inter-Mountain Basins Semi-Desert Grassland,5,Upland Forest,36,241,2
6872,Mogollon Rim,Inter-Mountain Basins Semi-Desert Grassland,6,Wetland Shrub-Herb,36,241,9
6873,Mogollon Rim,Inter-Mountain Basins Semi-Desert Grassland,7,Wetland Forest,36,241,6
6874,Mogollon Rim,Inter-Mountain Basins Semi-Desert Grassland,8,Wetland Shrub,36,241,8
